Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Description,Body
1004002,Académie Scientifique de Beauté,Crème hydratante,Crème Veloutée,Default Title,55,Yes,https://www.academiebeaute.com/products/creme-veloutee,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_creme_veloutee_hydratation-douceur.png?v=1666077658;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Cremeveloute_121fb169-44b2-44fd-9100-3e879aee18a7.jpg?v=1668685112;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071004056_autre4.jpg?v=1668685293;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071004056_autre2.jpg?v=1668685293;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071004056_autre3.jpg?v=1668685112;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/HYDRADERM_7500bfd3-8dcf-4f46-8e69-827bcb17e395.jpg?v=1669038759,Maintient une hydratation fraîcheur de la peau.,<p>Maintient une hydratation fraîcheur de la peau.</p>
,,,,,,,,,,
9100002,Académie Scientifique de Beauté,Soin hydratant peaux sèches,Soin Hydratant Régénérant,Default Title,76,Yes,https://www.academiebeaute.com/products/soin-hydratant-regenerant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Produit_Youth_Repair_soins_hydratant_regenerant_creme_nutri_revitalisante.png?v=1666092962;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin-hydratant-regenerant_d40748f9-1b6b-4477-8bfe-1c6248a8de5d.jpg?v=1669193731;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/SoinHydratant.jpg?v=1669193731;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079100064_autre5.jpg?v=1670507026;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079100064_autre3.jpg?v=1670507026;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079100064_autre4.jpg?v=1670507026,Crème nutri-revitalisante.,<p>Crème nutri-revitalisante.</p>
,,,,,,,,,,
2068050,Académie Scientifique de Beauté,Masque anti-rougeurs,Masque Apaisant Anti-Rougeurs,Default Title,18,Yes,https://www.academiebeaute.com/products/masque-apaisant-anti-rougeurs,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Masque_apaisant_anti-rougeurs.png?v=1666188589;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/ProgrammeAntiRougeur2_fb382a42-1ad1-41a0-8282-706916e4d1de.jpg?v=1669033114,Masque réconfortant pour les peaux irritées.,<p>Masque réconfortant pour les peaux irritées.</p>
,,,,,,,,,,
1001002,Académie Scientifique de Beauté,Tonique hydratant,Tonique Hydratant,Default Title,24,Yes,https://www.academiebeaute.com/products/tonique-hydratant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_tonique_hydratant.png?v=1666001497;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071001048_autre2.jpg?v=1668693230;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071001048_autre3.jpg?v=1668693230,Démaquille et tonifie.,<p>Démaquille et tonifie.</p>
,,,,,,,,,,
2067002,Académie Scientifique de Beauté,Crème anti-rougeurs,Programme Anti-Rougeurs,Default Title,58,Yes,https://www.academiebeaute.com/products/programme-anti-rougeurs-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_programme_anti-rougeurs.png?v=1673540100;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2067---Ambiance-003.jpg?v=1675771150;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/programmeantirougeurs.jpg?v=1675778836;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2067.jpg?v=1675778836;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2067-3.jpg?v=1675778836,Soin apaisant contre les rougeurs.,Soin apaisant contre les rougeurs.
,,,,,,,,,,
1009002,Académie Scientifique de Beauté,,Crème Riche,Default Title,55,Yes,https://www.academiebeaute.com/products/creme-riche,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_creme_riche_hydratation_reconfort.png?v=1666077640;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Cremeriche-1.jpg?v=1668685176;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071009006_autre4.jpg?v=1668685278;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071009006_autre2.jpg?v=1668685278;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071009006_autre3.jpg?v=1675862319,L'hydratation réconfort des peaux très sèches.,<p>L'hydratation réconfort des peaux très sèches.</p>
,,,,,,,,,,
2025000,Académie Scientifique de Beauté,Masque peeling,Masque Peeling Cocktail Exotique,Default Title,9.9,Yes,https://www.academiebeaute.com/products/masque-peeling-cocktail-exotique,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Masque_peeling_cocktail_exotique.png?v=1666188627;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_masque_jungle_tropicale_packaging.jpg?v=1667569017;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_masque_packaging.jpg?v=1667569017,Destination Jungle Tropicale !,<p>Destination Jungle Tropicale !</p>
,,,,,,,,,,
2075002,Académie Scientifique de Beauté,,Crème Hydrastiane Jeunesse,Default Title,42,Yes,https://www.academiebeaute.com/products/creme-hydrastiane-jeunesse,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Time_active_creme_hydrastiane_jeunesse.png?v=1666079594;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hydrastiane_4.jpg?v=1669023269;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hydrastiane_3.jpg?v=1678882510;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hydrastiane2.jpg?v=1678882510;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hydrastiane.jpg?v=1678882510,Le soin idéal des peaux surmenées par le quotidien !,<p>Le soin idéal des peaux surmenées par le quotidien !</p>
,,,,,,,,,,
2090112,Académie Scientifique de Beauté,Tonique peaux sensibles,Tonique Hypo-Sensible,400 ml,28,Yes,https://www.academiebeaute.com/products/tonique-hypo-sensible-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_tonique.png?v=1673602254;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2090002.jpg?v=1673602253;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2090002-2.jpg?v=1673602253;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/tonique-hypo-sensible-xxl.png?v=1674634556;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/visuel-ambiance-hypo-400-ml_458a030a-a8e7-402c-8485-1ea6ce51cda6.jpg?v=1674634556,Tonifie en douceur.,Tonifie en douceur.
,,,,,,,,,,
2090002,Académie Scientifique de Beauté,Tonique peaux sensibles,Tonique Hypo-Sensible,200 ml,25,Yes,https://www.academiebeaute.com/products/tonique-hypo-sensible-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_tonique.png?v=1673602254;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2090002.jpg?v=1673602253;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2090002-2.jpg?v=1673602253;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/tonique-hypo-sensible-xxl.png?v=1674634556;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/visuel-ambiance-hypo-400-ml_458a030a-a8e7-402c-8485-1ea6ce51cda6.jpg?v=1674634556,Tonifie en douceur.,Tonifie en douceur.
,,,,,,,,,,
1003002,Académie Scientifique de Beauté,Fluide hydratant,Fluide Léger,Default Title,55,Yes,https://www.academiebeaute.com/products/fluide-leger,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_fluide_leger_fraicheur_43071781-d810-4bf9-ae03-67c745f8f613.png?v=1666278551;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071003080_autre1.jpg?v=1669038963;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071003080_autre2.jpg?v=1669038963;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071002014_autre3.jpg?v=1669038963;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071003080_autre4.jpg?v=1669038930,Un fluide fondant pour une hydratation fraîcheur.,<p>Un fluide fondant pour une hydratation fraîcheur.</p>
,,,,,,,,,,
517002,Académie Scientifique de Beauté,Soin des yeux,Liposomes Liftant Regard,Default Title,37,Yes,https://www.academiebeaute.com/products/liposomes-liftant-regard,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_Active_Lift_Liposomes_liftant_regard_yeux_paupieres.png?v=1666079515;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/texture-yeux2.jpg?v=1669027632;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/liposome_3.jpg?v=1669027632;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lipo.jpg?v=1678967849;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/texture-yeux.jpg?v=1678967849;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin_raffermissant_am.jpg?v=1678967849,Pour des paupières défroissées et un regard reposé.,<p>Pour des paupières défroissées et un regard reposé.</p>
,,,,,,,,,,
490010,Académie Scientifique de Beauté,Protection solaire SPF 6,Gel Bronzécran Sport Teinté SPF 6,Default Title,29,Yes,https://www.academiebeaute.com/products/gel-bronzecran-sport-teinte-spf-6,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Bronzecran_gel_bronzecran_sport_teinte.png?v=1666343511;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/gel_bronzecran2.jpg?v=1669025897;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/gel_bronzecran.jpg?v=1669025897,Idéal pour vos activités en plein air.,<p>Idéal pour vos activités en plein air.</p>
,,,,,,,,,,
2031002,Académie Scientifique de Beauté,Soin Éclat,Aquabaume Éclat,Default Title,40,Yes,https://www.academiebeaute.com/products/aquabaume-eclat,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Radiance_aquabaume_eclat.png?v=1666091040;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/ambiance-aquabaume3.jpg?v=1669020455;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/am_aquabaume2.jpg?v=1669020455;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/texture_aquabaume.jpg?v=1669020455;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/am_aquabaume.jpg?v=1669020455,Réveillez votre peau avec ce soin coup de fouet à l'Extrait d'Abricot !,<p>Réveillez votre peau avec ce soin coup de fouet à l'Extrait d'Abricot !</p>
,,,,,,,,,,
1615000,Académie Scientifique de Beauté,Soin visage à la rose,Infusion de Nuit à la Rose,Default Title,66,Yes,https://www.academiebeaute.com/products/infusion-de-nuit-la-rose,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Aromatherapie_Infusion_de_nuit_a_la_rose.png?v=1666278376;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_infusion_de_nuit_a_la_rose_20c3a9fb-b16d-408a-b220-2f11421d5d0f.jpg?v=1668684688;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/infusion.jpg?v=1669126739;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/infusion-nuit.jpg?v=1669126739;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_anti-age_infusion_de_nuit_a_la_rose_creme_perlee_regenerante.jpg?v=1669126739,Crème Anti-Âge fondante à la rose.,<p>Crème Anti-Âge fondante à la rose.</p>
,,,,,,,,,,
1012700,Académie Scientifique de Beauté,,Cracker Hydraderm,Default Title,55,Yes,https://www.academiebeaute.com/products/craker-hydraderm,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_Cracker_V1.png?v=1666345015;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/CrakerHydraderm.jpg?v=1669038652;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/CrackerHydraderm2.jpg?v=1669038662,Votre duo d?essentiels hydratants.,<p>Votre duo d?essentiels hydratants.</p>
,,,,,,,,,,
804001,Académie Scientifique de Beauté,Lotion peau grasse,Lotion Juvanyl,Default Title,25,Yes,https://www.academiebeaute.com/products/lotion-juvanyl,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_Lotion_Juvanyl_peaux_grasses_problemes.png?v=1666080300;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Amb_GammeDemaquillant.jpg?v=1669032476;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Juvanyl.jpg?v=1669032476,Lotion matifiante anti-imperfections. ,<p>Lotion matifiante anti-imperfections. </p>
,,,,,,,,,,
2070002,Académie Scientifique de Beauté,Crème peaux sensibles,Crème Universelle Hypo-Sensible,Default Title,32,Yes,https://www.academiebeaute.com/products/creme-universelle-hypo-sensible,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_creme_universelle.png?v=1673601406;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2070.jpg?v=1673601406;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/cremeuniverselle.jpg?v=1675778784;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2070---Ambiance-003.jpg?v=1675778779;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2070---Ambiance-002.jpg?v=1675778779,Véritable Soin Apaisant et Hydratant.,Véritable Soin Apaisant et Hydratant.
,,,,,,,,,,
2070200,Académie Scientifique de Beauté,,Crème Hypo-Sensible,Default Title,18,Yes,https://www.academiebeaute.com/products/creme-hypo-sensible,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_creme_hypo_sensible_peaux_seches.png?v=1666080658;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Amb-Hypo-Sensible.jpg?v=1669032854,Traitement quotidien pour les peaux sèches et sensibles.,<p>Traitement quotidien pour les peaux sèches et sensibles.</p>
,,,,,,,,,,
407002,Académie Scientifique de Beauté,Crème peau sensible,Dermonyl,Default Title,48,Yes,https://www.academiebeaute.com/products/dermonyl-baume-relipidant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_dermonyl_baume_relipidant.png?v=1673538157;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/0407.jpg?v=1674650305;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/dermonyl.jpg?v=1675778895,Baume relipidant.,Baume relipidant.
,,,,,,,,,,
1611000,Académie Scientifique de Beauté,Huile de soin Anti-âge,Huile de Soin Anti-Âge,Default Title,61,Yes,https://www.academiebeaute.com/products/huile-de-soin-anti-ge,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Huile_de_soin_anti-age_1e5b1a45-9caa-476f-95c5-863df5d960c1.png?v=1666270563;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_anti-age_infusion_de_nuit_a_la_rose_creme_perlee_regenerante_524d1fb0-21c1-4407-aad5-865e312e9ee1.jpg?v=1668684349,Booster d'efficacité anti-âge.,<p>Booster d'efficacité anti-âge.</p>
,,,,,,,,,,
2030002,Académie Scientifique de Beauté,Sérum éclat du teint,Sérum Éclat 12h,Default Title,48,Yes,https://www.academiebeaute.com/products/serum-eclat-12h,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Radiance_serum_eclat12H.png?v=1666091115;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/serum_eclat_am2.jpg?v=1669020496;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/serum_eclat_am.jpg?v=1669020496;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/serum_eclat_am3.jpg?v=1669020493;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/am_serum_eclat.jpg?v=1669020475,Véritable « élixir anti-fatigue » concentré en extrait d?abricot pour donner au teint une puissance d?éclat incomparable et afficher une peau zéro défaut. ,<p>Véritable « élixir anti-fatigue » concentré en extrait d?abricot pour donner au teint une puissance d?éclat incomparable et afficher une peau zéro défaut. </p>
,,,,,,,,,,
2080112,Académie Scientifique de Beauté,Lait démaquillant peaux sensibles,Lait Démaquillant Hypo-Sensible,400 ml,28,Yes,https://www.academiebeaute.com/products/lait-demaquillant-hypo-sensible-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_lait_demaquillant.png?v=1673601856;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2080002.jpg?v=1673601856;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lait-demaquillant-hypo-xxl.png?v=1674634310;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/visuel-ambiance-hypo-400-ml.jpg?v=1674634391,Premier geste essentiel des peaux sensibles. Ce lait démaquillant est un véritable voile de douceur pour éliminer impuretés et maquillage.,Premier geste essentiel des peaux sensibles. Ce lait démaquillant est un véritable voile de douceur pour éliminer impuretés et maquillage.
,,,,,,,,,,
2080002,Académie Scientifique de Beauté,Lait démaquillant peaux sensibles,Lait Démaquillant Hypo-Sensible,200 ml,25,Yes,https://www.academiebeaute.com/products/lait-demaquillant-hypo-sensible-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_lait_demaquillant.png?v=1673601856;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2080002.jpg?v=1673601856;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lait-demaquillant-hypo-xxl.png?v=1674634310;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/visuel-ambiance-hypo-400-ml.jpg?v=1674634391,Premier geste essentiel des peaux sensibles. Ce lait démaquillant est un véritable voile de douceur pour éliminer impuretés et maquillage.,Premier geste essentiel des peaux sensibles. Ce lait démaquillant est un véritable voile de douceur pour éliminer impuretés et maquillage.
,,,,,,,,,,
2478010,Académie Scientifique de Beauté,Protection solaire SPF6,Super Bronzécran Mat SPF 6,Default Title,29,Yes,https://www.academiebeaute.com/products/super-bronzecran-mat-spf-6,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Bronzecran_super_bronzecran_mat_9965a3bb-8974-4073-8477-0eb073dc68be.png?v=1666343747;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/super_bronzecran_mat.jpg?v=1669025918;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/super_bronzecran_mat3.jpg?v=1669025920,Un teint ensoleillé toute l'année !,<p>Un teint ensoleillé toute l'année !</p>
,,,,,,,,,,
3221000,Académie Scientifique de Beauté,Lait post-épilation,Lait Corps Post-Épilation,Default Title,38,No,https://www.academiebeaute.com/products/lait-corps-post-epilation,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Les_essentiels_corps_lait_corps_post-epilation.png?v=1666077886;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/laitcorpspost-epilation_407f73f7-c605-401c-af47-d99013f5083f.jpg?v=1686730456;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_lait_corps_post-epilation_epilateur.jpg?v=1686730455;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/gamme_3a2167e3-8129-4f17-83f4-c63830c42d83.jpg?v=1686730490,Ce lait post-épilation a été spécialement formulé pour lutter contre la repousse du poil et espacer progressivement les séances d'épilation.,<p>Ce lait post-épilation a été spécialement formulé pour lutter contre la repousse du poil et espacer progressivement les séances d'épilation.<br></p>
,,,,,,,,,,
7378000,Académie Scientifique de Beauté,Ampoules Éclat Immédiat,Ampoules Éclat Immédiat,Default Title,22,Yes,https://www.academiebeaute.com/products/ampoules-eclat-immediat,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Radiance_ampoule_eclat_immediat.png?v=1666187358;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/amp-eclat.jpg?v=1690377850;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/amp-eclat2.jpg?v=1690377850;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/ampoules-eclat-immediat.jpg?v=1690377850;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/amp-eclat3.jpg?v=1690377833,Cure intensive de 3 Ampoules "Booster Lifting Express".,<p>Cure intensive de 3 Ampoules "Booster Lifting Express".</p>
,,,,,,,,,,
9104002,Académie Scientifique de Beauté,Masque hydratant,Masque Hydratant Rénovateur,Default Title,55,Yes,https://www.academiebeaute.com/products/masque-hydratant-renovateur,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_Repair_maque_hydratant-renovateur_coup_eclat_instantane_36feb9a8-3f18-4e86-bf64-5997ff6acc98.png?v=1666092631;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/MasqueHydratant.jpg?v=1668691203;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079104048_autre5.jpg?v=1668691203;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/masque-hydratant-renovateur.jpg?v=1670506935;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079104048_autre4.jpg?v=1670506935,Masque coup d'éclat instantané.,<p>Masque coup d'éclat instantané.</p>
,,,,,,,,,,
1601000,Académie Scientifique de Beauté,,Crème Contours Yeux & Lèvres,Default Title,41,Yes,https://www.academiebeaute.com/products/creme-contours-yeux-levres,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Creme_contours_yeux_levres.png?v=1666103068;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_creme_contour_yeux_levres.jpg?v=1668684247,Lisse les rides et réveille le regard.,<p>Lisse les rides et réveille le regard.</p>
,,,,,,,,,,
9116002,Académie Scientifique de Beauté,Crème anti-âge,Soin Redensifiant Volumateur,Default Title,102,Yes,https://www.academiebeaute.com/products/soin-redensifiant-volumateur,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_Repair_soins_redensifiant_volumateur_creme_remodelante_588f5637-a0da-4f17-b8dc-57ad3b59411e.png?v=1666092818;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin-redensifiant-volumateur.jpg?v=1669193923;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Soinredensifiantvolumateur.jpg?v=1669193923;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079116072_autre4.jpg?v=1670507191;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079116072_autre3.jpg?v=1670507191;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079116072_autre2.jpg?v=1670507179,Crème remodelante.,<p>Crème remodelante.</p>
,,,,,,,,,,
1610000,Académie Scientifique de Beauté,,Crème Nourrissante,Default Title,50,Yes,https://www.academiebeaute.com/products/creme-nourrissante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Creme_nourrissante_peaux_seches_traitement_quotidien.png?v=1666103223;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/creme-nourrissante.jpg?v=1669126677;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_anti-age_gel_nettoyant_creme_nourrissante_creme_pot.jpg?v=1669126677,Nourrit en profondeur et renforce la barrière cutanée.,<p>Nourrit en profondeur et renforce la barrière cutanée.</p>
,,,,,,,,,,
1007002,Académie Scientifique de Beauté,Masque hydratant,Masque Réhydratant Douceur,Default Title,34,Yes,https://www.academiebeaute.com/products/masque-rehydratant-douceur,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_Masque_rehydratant_douceur.png?v=1666077738;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071007064_autre1.jpg?v=1669038783;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071007064_autre4.jpg?v=1669038783;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071007064_autre2.jpg?v=1669038783,Offrez un bain d'hydratation à votre peau !,<p>Offrez un bain d'hydratation à votre peau !</p>
,,,,,,,,,,
9121002,Académie Scientifique de Beauté,Sérum anti-âge,Formule Merveilleuse,Default Title,114,Yes,https://www.academiebeaute.com/products/formule-merveilleuse,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_Repair_formule_merveilleuse_serum_regenerant.png?v=1666092610;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Formule.jpg?v=1669194604;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/YouthRepair.jpg?v=1669194604;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079121014_autre3.jpg?v=1670506636;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079121014_autre4.jpg?v=1670506636;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079121014_autre2.jpg?v=1670506636;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/formule-merveilleuse.jpg?v=1670506636,Sérum régénérant multi-actions.,<p>Sérum régénérant multi-actions.</p>
,,,,,,,,,,
4530001,Académie Scientifique de Beauté,Anti-âge Homme,Baume Actif Anti-Rides Stimulant,Default Title,52,Yes,https://www.academiebeaute.com/products/baume-actif-anti-rides-stimulant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Men_baume_actif_anti-rides_stimulant.png?v=1666091366;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/rasage.jpg?v=1669130445;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_men_rasage_baume_actif_gel_contour_yeux_fond_couleur.jpg?v=1669130445,2 en 1 - Hydratant &amp; Anti-Âge.,<p>2 en 1 - Hydratant &amp; Anti-Âge.</p>
,,,,,,,,,,
2478020,Académie Scientifique de Beauté,Protection solaire SPF6,Super Bronzécran Cuivré SPF 6,Default Title,29,Yes,https://www.academiebeaute.com/products/super-bronzecran-cuivre-spf-6,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Bronzecran_super_bronzecran_cuivre_5c5ec849-5bcb-466f-a94b-e89fde8ec96e.png?v=1666343728;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/super_bronzecran_cuivre.jpg?v=1669025953;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/duo.jpg?v=1669025962,L'allié bonne mine des citadines !,<p>L'allié bonne mine des citadines !</p>
,,,,,,,,,,
809000,Académie Scientifique de Beauté,Fluide peaux grasses,Fluide Normalisant,Default Title,36,Yes,https://www.academiebeaute.com/products/fluide-normalisant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_fluide_normalisant_peaux_grasses.png?v=1666357134,Traitement quotidien peaux grasses.,<p>Traitement quotidien peaux grasses.</p>
,,,,,,,,,,
1602000,Académie Scientifique de Beauté,Lait démaquillant,Lait Démaquillant,Default Title,26,Yes,https://www.academiebeaute.com/products/lait-demaquillant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Lait_demaquillant_peaux_normales_a_seches.png?v=1666188309;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lait_demaquillant.jpg?v=1669128320;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/nettoyantsaroma.jpg?v=1669128320,Lait Démaquillant Apaisant à l'Eau de Bleuet.,<p>Lait Démaquillant Apaisant à l'Eau de Bleuet.</p>
,,,,,,,,,,
1012002,Académie Scientifique de Beauté,Sérum hydratant,Sérum Hydraderm 24h,Default Title,58,Yes,https://www.academiebeaute.com/products/serum-hydraderm-24h,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_serum_hydraderm24H00.ng.png?v=1666077761;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm.jpg?v=1668690058;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071012006_autre4.jpg?v=1668690058;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071012006_autre2.jpg?v=1668690058,Un soin booster pour une peau intensément hydratée.,<p>Un soin booster pour une peau intensément hydratée.</p>
,,,,,,,,,,
